RecordID,SightDate,Year,Month,Time,Location,Location2,FishArea,Quadrant,ActualLatitude,ActualLongitude,Species,Count,Count_clean,Direction,Pod,LikelyPod,Comments,Channel,Source,ReportingParty,Harrassment,OCstranding,SJCstranding,FieldIvest,Hydrophone,StrandReport,Alive/Dead,Stranded
78394,5/9/1985,1985,5,14:30,5650,,7,188,0,0,Harbor porpoise,1,1,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
80441,6/9/1979,1979,6,9:30,6386,,7,188,0,0,harbor porpoise,5-Mar,3.5,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
80471,7/17/1989,1989,7,15:00,6386,,7,188,0,0,Harbor porpoise,2,2,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
80474,9/24/1989,1989,9,10:15,6386,,7,188,0,0,Harbor porpoise,3,3,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13108,8/7/2007,2007,8,17:15,6386,,7,188,,,Harbor Porpoise,6,6,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83104,6/19/2012,2012,6,14:15,6386,,7,188,0,0,Harbor Porpoise,3,3,,,,,Other,WW-WP,Craig,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82780,8/22/2012,2012,8,,6386,,7,188,0,0,Harbor Porpoise,,,,,,PM sighting,Other,WW,WP-nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
80827,8/5/1984,1984,8,13:45,6449,,7,188,0,0,Harbor porpoise,6-May,5.6,SW,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
9980,4/6/2006,2006,4,10:00,6449,,7,188,,,Harbor Porpoise,15-20,15.2,,,,,Orca Network,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
2603,9/21/2001,2001,9,7:21,3350,,7,189,,,Harbor Porpoise,2,2,,,,,,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
38774,11/7/2010,2010,11,15:00,3350,,7,189,0,0,Harbor Porpoise,,,,,,,Orca Network,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
19221,10/4/2009,2009,10,,3997,,7,189,48.596904,-122.804146,Harbor Porpoise,1,1,,,,Dead subadult(?) on rocks; called in too late to investigate.,Other,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,2009-SJ090,Dead,
82004,4/17/1995,1995,4,,3999,,7,189,0,0,Harbor Porpoise,1,1,,,,,Hotline,Public,Lance Amann,FALSE,FALSE,TRUE,FALSE,FALSE,,Alive,No
81993,4/17/1995,1995,4,,3999,County dock,7,189,0,0,Harbor Porpoise,1,1,,,,Dead,Hotline,Public,Mr. Buchan,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
74809,9/18/1980,1980,9,13:30,4243,,7,189,0,0,harbor porpoise,20,20,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
7063,9/2/2004,2004,9,7:30,1816,,7,190,,,Harbor Porpoise,1,1,,,,Swimming,Other,TWM,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39623,8/19/2010,2010,8,12:50,1467,.5 m S of,7,191,0,0,Harbor Porpoise,2,2,,,,mom and calf,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
88112,6/7/2014,2014,6,,2065,b/w Fawn Island and Spring Point,7,191,0,0,Harbor Porpoise,1,1,,,,harbor porpoise skeleton. RP's friend had seen it floating the night before. Not positive on date,Hotline,Public,"Nate, Deer Harbor Cruises",FALSE,FALSE,TRUE,TRUE,FALSE,DNFA,Dead,
73505,3/2/1996,1996,3,,3613,,7,191,0,0,harbor porpoise,3,3,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
615,4/30/1998,1998,4,16:30,3878,,7,191,,,Harbor Porpoise,1,1,,,,Dead,,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
3718,8/6/2002,2002,8,14:30,3878,,7,191,,,Harbor Porpoise,,,,,,Dead on beach. RWO has response,Hotline,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
3732,8/7/2002,2002,8,,3878,,7,191,,,Harbor Porpoise,1,1,,,,Already investigated.,Hotline,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,,Dead,
4701,5/2/2003,2003,5,,3878,,7,191,,,Harbor Porpoise,1,1,,,,Floating offshore. JKG picked up and put in FHL freezer.,Other,Reliable,,FALSE,FALSE,TRUE,FALSE,FALSE,2003-SJ006,Dead,
75846,12/13/1983,1983,12,14:00,4493,,7,191,0,0,harbor porpoise,1,1,E,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77093,3/9/1996,1996,3,,5080,,7,191,0,0,harbor porpoise,6-May,5.6,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70060,9/6/1977,1977,9,,2933,,7,192,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70071,6/6/1984,1984,6,13:00,2933,,7,192,0,0,harbor porpoise,1,1,N,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70089,9/12/1988,1988,9,14:00,2933,,7,192,0,0,Harbor porpoise,3,3,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70091,5/27/1989,1989,5,13:15,2933,,7,192,0,0,Harbor porpoise,4,4,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
70093,8/22/1989,1989,8,16:45,2933,,7,192,0,0,Harbor porpoise,1,1,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
32101,8/21/2006,2006,8,10:00,2933,Jones Island State Park,7,192,,,Harbor Porpoise,,,,,,,other,WP logbook,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
11850,4/28/2007,2007,4,20:00,2933,,7,192,,,Harbor Porpoise,30-50,30.5,,,,,Orca Network,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
11849,4/28/2007,2007,4,,2933,,7,192,,,Harbor Porpoise,10-Jul,7.1,,,,,Orca Network,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39756,5/13/2010,2010,5,,2933,,7,192,0,0,Harbor Porpoise,4-Feb,2.4,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83333,4/17/2012,2012,4,12:50,2933,,7,192,0,0,Harbor Porpoise,4-Feb,2.4,,,,,Other,WW-WP,Craig,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73642,4/1/1981,1981,4,13:45,3672,,7,192,0,0,harbor porpoise,5,5,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73643,4/1/1981,1981,4,16:02,3672,,7,192,0,0,harbor porpoise,12+,12+,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
73647,9/21/1989,1989,9,8:30,3672,,7,192,0,0,Harbor porpoise,2,2,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
74231,7/13/1985,1985,7,14:30,4051,,7,192,0,0,Harbor porpoise,1,1,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77290,9/30/1989,1989,9,17:10,5150,,7,192,0,0,Harbor porpoise,2,2,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77724,9/16/1984,1984,9,18:10,5283,,7,192,0,0,Harbor porpoise,2,2,S,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77726,4/3/1986,1986,4,11:00,5283,,7,192,0,0,harbor porpoise,4,4,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
77735,7/1/1989,1989,7,17:40,5283,,7,192,0,0,Harbor porpoise,2,2,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
1366,3/19/2000,2000,3,9:00,5283,,7,192,,,Harbor Porpoise,,,,,,Group of Harbor porpoise,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13264,5/9/2007,2007,5,9:20,5283,,7,192,,,Harbor Porpoise,3,3,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
12995,10/12/2007,2007,10,15:30,5283,,7,192,,,Harbor Porpoise,8+,8+,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
12979,11/4/2007,2007,11,11:00,5283,,7,192,,,Harbor Porpoise,3-Feb,2.3,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39529,10/10/2010,2010,10,12:30,5283,,7,192,0,0,Harbor Porpoise,4-Mar,3.4,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
45047,10/11/2011,2011,10,15:40,5283,,7,192,0,0,Harbor Porpoise,3,3,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83078,6/27/2012,2012,6,,5283,,7,192,0,0,Harbor Porpoise,3,3,,,,PM sighting,Other,WW-WP,Nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82656,9/15/2012,2012,9,,5283,,7,192,0,0,Harbor Porpoise,,,,,,AM Sighting,Other,WW,WP-Peter,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82607,9/27/2012,2012,9,,5283,,7,192,0,0,Harbor Porpoise,,,,,,,Other,WW,WP-Nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13247,5/24/2007,2007,5,14:00,5285,,7,192,,,Harbor Porpoise,50+,50+,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13213,6/15/2007,2007,6,,5285,,7,192,,,Harbor Porpoise,20,20,,,,Feeding,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13008,10/3/2007,2007,10,15:00,5285,,7,192,,,Harbor Porpoise,,,,,,3-4 groups,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39728,6/1/2010,2010,6,15:45,5285,,7,192,0,0,Harbor Porpoise,3,3,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39671,7/20/2010,2010,7,17:30,5285,,7,192,0,0,Harbor Porpoise,6,6,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39574,9/18/2010,2010,9,17:10,5285,,7,192,0,0,Harbor Porpoise,2,2,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39571,9/21/2010,2010,9,14:30,5285,,7,192,0,0,Harbor Porpoise,8,8,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44221,4/7/2011,2011,4,15:05,5285,,7,192,0,0,Harbor Porpoise,3-Feb,2.3,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44231,4/17/2011,2011,4,15:00,5285,,7,192,0,0,Harbor Porpoise,5+,5+,,,,feeding,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44236,4/19/2011,2011,4,12:45,5285,,7,192,0,0,Harbor Porpoise,10-Jun,6.1,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44241,4/21/2011,2011,4,12:15,5285,,7,192,0,0,Harbor Porpoise,3-Feb,2.3,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44297,5/23/2011,2011,5,15:15,5285,,7,192,0,0,Harbor Porpoise,2+,2+,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44314,6/2/2011,2011,6,15:25,5285,,7,192,0,0,Harbor Porpoise,4-Mar,3.4,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44434,8/16/2011,2011,8,10:00,5285,,7,192,0,0,Harbor Porpoise,4-Mar,3.4,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83358,4/9/2012,2012,4,,5285,,7,192,0,0,Harbor Porpoise,1,1,,,,PM sighting,Other,WW-WP,JB,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83342,4/14/2012,2012,4,12:20,5285,Top of SJC,7,192,0,0,Harbor Porpoise,8-Jun,6.8,,,,,Other,WW-WP,Nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83326,4/21/2012,2012,4,15:30,5285,,7,192,0,0,Harbor Porpoise,2,2,,,,,Other,WW-WP,Craig,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83170,5/30/2012,2012,5,,5285,,7,192,0,0,Harbor Porpoise,,,,,,PM sighting,Other,WW-WP,Nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83107,6/18/2012,2012,6,14:20,5285,,7,192,0,0,Harbor Porpoise,,,,,,,Other,WW-WP,Craig,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82824,8/14/2012,2012,8,14:15,5285,,7,192,0,0,Harbor Porpoise,4-Mar,3.4,,,,,Other,WW,WP-JB,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82610,9/27/2012,2012,9,,5285,,7,192,0,0,Harbor Porpoise,1,1,,,,PM sighting,Other,WW,WP-Nancy,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82554,10/13/2012,2012,10,,5285,,7,192,0,0,Harbor Porpoise,3-Feb,2.3,,,,,Other,WW,WP-Peter and Katie,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
32134,9/21/2006,2006,9,12:30,5646,"Shaw Island, NW side",7,192,,,Harbor Porpoise,,,,,,,other,WP logbook,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
46970,5/10/2012,2012,5,,5646,,7,192,0,0,Harbor Porpoise,1,1,,,,Large chunk of blubber found on beach - ALT told him it was from necropsy performed previous day,Hotline,Public,,FALSE,FALSE,TRUE,FALSE,FALSE,NR,Dead,
79494,3/15/1990,1990,3,11:30,6000,,7,192,0,0,Harbor porpoise,2,2,W,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
338,9/23/1997,1997,9,15:00,6000,,7,192,,,Harbor Porpoise,50,50,Mill,,,,,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
12678,8/31/2007,2007,8,17:30,6000,,7,192,48.63333,-123.03333,Harbor Porpoise,1,1,,,,Dead floater picked up; ALT response - collected on 9/1/07 and put in freezer for future necropsy.,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2007-SJ082,Dead,
87938,5/31/2014,2014,5,10:30,6000,,7,192,0,0,Harbor Porpoise,1,1,,,,"Dead adult, heavily scavenged. Hotline message didn't come through - by the time we spoke the animal was gone.",Hotline,Public,Dave Lutz,FALSE,FALSE,TRUE,FALSE,FALSE,2014-SJ016,Dead,
89100,9/5/2014,2014,9,19:21,6000,,7,192,0,0,Harbor Porpoise,1,1,,,,dead calf,Hotline,Public,friend of Phil Green,FALSE,FALSE,TRUE,TRUE,FALSE,DNFA,Dead,
46736,4/25/2012,2012,4,13:30,6012,,7,192,48.6094,-123.02306,Harbor Porpoise,1,1,,,,Dead on beach; only head left along with skeleton.  Head collected for teeth.,Hotline,Public,,FALSE,FALSE,TRUE,TRUE,FALSE,2012-SJ004,Dead,
81372,7/8/1981,1981,7,8:50,6876,,7,192,0,0,harbor porpoise,1,1,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
81382,8/26/1987,1987,8,14:25,6876,,7,192,0,0,Harbor porpoise,4,4,,,,,HDB,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
81402,9/11/1994,1994,9,16:00,6876,,7,192,0,0,harbor porpoise,3,3,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
81403,9/15/1994,1994,9,19:00,6876,,7,192,0,0,harbor porpoise,3,3,S,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
2981,2/9/2002,2002,2,14:15,6876,,7,192,,,Harbor Porpoise,5,5,N,,,,Email,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13237,5/28/2007,2007,5,12:30,6876,,7,192,,,Harbor Porpoise,10,10,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13130,7/24/2007,2007,7,10:30,6876,,7,192,,,Harbor Porpoise,2,2,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
11011,8/20/2006,2006,8,12:50,6876,,7,192,48.585278,-123.033889,Harbor Porpoise,1,1,,,,Dead calf on shore; P. Green and RWO collected.  Frozen for future necropsy.,Hotline,Reliable,,FALSE,FALSE,TRUE,TRUE,FALSE,2006-SJ087,Dead,
88113,6/7/2014,2014,6,,7261,,7,192,0,0,Harbor Porpoise,1,1,,,,Date is estimate! Reported by a fisherman to Nate at Deer Harbor Cruises. He never saw the animal,Hotline,Public,"Nate, Deer Harbor Cruises",FALSE,FALSE,TRUE,FALSE,FALSE,NR,,No
88402,5/25/2014,2014,5,16:00,7266,,7,192,0,0,Harbor Porpoise,1,1,,,,"intially saw dead fresh animal on 5/25, but did not report until 7/1. Skeleton was still present and fairly clean",Hotline,Public,Malcolm Goodfellow,FALSE,FALSE,TRUE,TRUE,FALSE,2014-SJ028,Dead,
79486,4/23/1991,1991,4,11:45,7272,,7,192,0,0,Harbor porpoise,4,4,SE,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
3396,6/1/2002,2002,6,15:20,4104,,7,193,,,Harbor Porpoise,3,3,,,,,Email,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76167,6/7/1976,1976,6,14:40,4695,E end,7,193,0,0,Harbor porpoise,2,2,,,,,HDB,Researchers,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76029,10/14/1981,1981,10,10:30,4695,,7,193,0,0,harbor porpoise,1,1,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76030,10/18/1981,1981,10,14:00,4695,,7,193,0,0,harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76031,10/19/1981,1981,10,8:30,4695,,7,193,0,0,harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76032,10/23/1981,1981,10,11:10,4695,,7,193,0,0,harbor porpoise,3,3,,,,1 calf,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76160,8/28/1982,1982,8,16:00,4695,,7,193,0,0,harbor porpoise,4,4,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76043,10/29/1983,1983,10,8:30,4695,,7,193,0,0,harbor porpoise,20+,20+,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76046,3/31/1984,1984,3,14:00,4695,,7,193,0,0,harbor porpoise,2,2,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76047,5/18/1984,1984,5,10:40,4695,,7,193,0,0,harbor porpoise,10-Aug,8.1,NE,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76051,7/16/1984,1984,7,18:55,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76052,7/17/1984,1984,7,8:20,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76057,7/31/1984,1984,7,16:48,4695,,7,193,0,0,Harbor porpoise,6-May,5.6,NW,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76063,4/25/1985,1985,4,,4695,,7,193,0,0,Harbor porpoise,1,1,W,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76067,6/27/1985,1985,6,17:15,4695,,7,193,0,0,Harbor porpoise,2,2,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76069,7/18/1985,1985,7,21:30,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76073,8/31/1985,1985,8,19:30,4695,,7,193,0,0,Harbor porpoise,2,2,mill,,,Mom and calf,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76074,9/1/1985,1985,9,8:00,4695,,7,193,0,0,Harbor porpoise,4,4,mill,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76096,6/10/1989,1989,6,,4695,,7,193,0,0,Harbor porpoise,18,18,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76097,7/3/1989,1989,7,10:00,4695,,7,193,0,0,Harbor porpoise,20,20,NE,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76102,10/9/1989,1989,10,,4695,,7,193,0,0,Harbor porpoise,6+,6+,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76107,7/10/1990,1990,7,15:05,4695,,7,193,0,0,Harbor porpoise,~60,~60,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76111,5/4/1991,1991,5,14:30,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76112,5/4/1991,1991,5,15:00,4695,,7,193,0,0,Harbor porpoise,3+,3+,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76113,5/22/1991,1991,5,8:30,4695,,7,193,0,0,Harbor porpoise,8,8,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76114,5/22/1991,1991,5,16:45,4695,,7,193,0,0,Harbor porpoise,6,6,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76115,5/22/1991,1991,5,19:15,4695,,7,193,0,0,Harbor porpoise,6,6,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76116,5/23/1991,1991,5,19:30,4695,,7,193,0,0,Harbor porpoise,3,3,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76118,6/6/1991,1991,6,16:15,4695,,7,193,0,0,Harbor porpoise,6+,6+,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76119,6/9/1991,1991,6,15:45,4695,,7,193,0,0,Harbor porpoise,6,6,,,,,Hotline,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76120,6/21/1991,1991,6,14:51,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76122,6/24/1991,1991,6,13:00,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76123,6/24/1991,1991,6,,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76124,6/29/1991,1991,6,,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76127,7/17/1991,1991,7,11:42,4695,,7,193,0,0,Harbor porpoise,3,3,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76128,7/25/1991,1991,7,16:03,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76129,8/6/1991,1991,8,9:20,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76130,8/10/1991,1991,8,11:12,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76131,8/10/1991,1991,8,11:58,4695,,7,193,0,0,Harbor porpoise,7-Jun,6.7,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76132,8/12/1991,1991,8,14:03,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76133,8/14/1991,1991,8,14:00,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76134,8/18/1991,1991,8,8:07,4695,,7,193,0,0,Harbor porpoise,4,4,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76135,8/18/1991,1991,8,18:14,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76136,8/18/1991,1991,8,19:12,4695,,7,193,0,0,Harbor porpoise,2,2,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76137,8/19/1991,1991,8,15:42,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76138,8/22/1991,1991,8,18:29,4695,,7,193,0,0,Harbor porpoise,1,1,,,,,HDB,Researcher,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
76154,4/20/1995,1995,4,10:35,4695,,7,193,0,0,harbor porpoise,2,2,mill,,,,Hotline,Public,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
81985,4/20/1995,1995,4,10:35,4695,,7,193,0,0,Harbor Porpoise,2,2,mill,,,,Hotline,Public,Michael Kundu,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
13233,5/31/2007,2007,5,12:40,4695,,7,193,,,Harbor Porpoise,3,3,,,,,Other,Reliable,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
39712,6/13/2010,2010,6,12:40,4695,,7,193,0,0,Harbor Porpoise,20+,20+,,,,,Other,WW,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
44260,5/1/2011,2011,5,12:45,4695,,7,193,0,0,Harbor Porpoise,10+,10+,,,,,Other,WW-WP,,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
83037,7/7/2012,2012,7,,4695,,7,193,0,0,Harbor Porpoise,3-Feb,2.3,,,,PM sighting,Other,WW-WP,Nan,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
82748,8/27/2012,2012,8,16:35,4695,,7,193,0,0,Harbor Porpoise,2,2,,,,,Other,WW,WP-Craig,FALSE,FALSE,FALSE,FALSE,FALSE,,Alive,No
